time,open,high,low,close,tick_volume,spread,real_volume
2026-05-28 07:45:00,1.34023,1.34051,1.3401,1.3403800000000001,232,7,0
2026-05-28 07:50:00,1.3403800000000001,1.34042,1.3401100000000001,1.3402,197,7,0
2026-05-28 07:55:00,1.3402,1.34029,1.34009,1.34022,183,7,0
2026-05-28 08:00:00,1.3402,1.34059,1.34015,1.34052,251,7,0
2026-05-28 08:05:00,1.34053,1.3407,1.3404,1.34052,229,7,0
2026-05-28 08:10:00,1.34051,1.34053,1.33975,1.33997,214,7,0
2026-05-28 08:15:00,1.33996,1.33996,1.33969,1.33986,194,7,0
2026-05-28 08:20:00,1.33986,1.34025,1.33985,1.3401399999999999,191,7,0
2026-05-28 08:25:00,1.3401399999999999,1.34021,1.3395299999999999,1.33991,215,7,0
2026-05-28 08:30:00,1.33991,1.34001,1.33965,1.33975,193,7,0
2026-05-28 08:35:00,1.33978,1.33993,1.33969,1.33986,177,7,0
2026-05-28 08:40:00,1.33986,1.34001,1.3394599999999999,1.33957,182,7,0
2026-05-28 08:45:00,1.33957,1.34008,1.33949,1.34006,200,7,0
2026-05-28 08:50:00,1.34008,1.34037,1.33998,1.3401399999999999,152,7,0
2026-05-28 08:55:00,1.34013,1.34027,1.33992,1.34017,129,7,0
2026-05-28 09:00:00,1.34016,1.3404,1.34009,1.34033,178,7,0
2026-05-28 09:05:00,1.34033,1.34051,1.34024,1.34024,208,7,0
2026-05-28 09:10:00,1.34025,1.34079,1.34017,1.34062,181,7,0
2026-05-28 09:15:00,1.34062,1.3406799999999999,1.34047,1.34053,180,7,0
2026-05-28 09:20:00,1.34054,1.34097,1.34043,1.34066,190,7,0
2026-05-28 09:25:00,1.34067,1.34079,1.3403399999999999,1.34037,198,7,0
2026-05-28 09:30:00,1.3403800000000001,1.34044,1.33994,1.3401100000000001,195,7,0
2026-05-28 09:35:00,1.34012,1.34027,1.33993,1.33999,180,7,0
2026-05-28 09:40:00,1.33999,1.34028,1.33981,1.33983,179,7,0
2026-05-28 09:45:00,1.33983,1.33983,1.33957,1.33978,184,7,0
2026-05-28 09:50:00,1.33979,1.34005,1.3397000000000001,1.3397700000000001,215,7,0
2026-05-28 09:55:00,1.33979,1.33982,1.3394300000000001,1.33955,210,7,0
2026-05-28 10:00:00,1.3395299999999999,1.33971,1.33931,1.3394300000000001,229,7,0
2026-05-28 10:05:00,1.33941,1.33954,1.33896,1.33935,216,7,0
2026-05-28 10:10:00,1.33935,1.33952,1.33926,1.3394,179,7,0
2026-05-28 10:15:00,1.33942,1.33981,1.33924,1.33928,253,7,0
2026-05-28 10:20:00,1.33927,1.33948,1.33903,1.33944,233,7,0
2026-05-28 10:25:00,1.33944,1.33979,1.33941,1.33976,174,7,0
2026-05-28 10:30:00,1.33975,1.33981,1.33951,1.33956,162,7,0
2026-05-28 10:35:00,1.33959,1.3396,1.33915,1.33915,189,7,0
2026-05-28 10:40:00,1.3391600000000001,1.33917,1.33865,1.33879,223,7,0
2026-05-28 10:45:00,1.3388,1.3394599999999999,1.33869,1.33934,219,7,0
2026-05-28 10:50:00,1.33933,1.33934,1.33859,1.33923,486,7,0
2026-05-28 10:55:00,1.33927,1.33934,1.33884,1.33891,328,7,0
2026-05-28 11:00:00,1.33887,1.33956,1.33884,1.33956,275,7,0
2026-05-28 11:05:00,1.33956,1.33956,1.33914,1.33933,202,7,0
2026-05-28 11:10:00,1.33933,1.3396,1.3391899999999999,1.33955,197,7,0
2026-05-28 11:15:00,1.33955,1.3397999999999999,1.33954,1.33975,186,7,0
2026-05-28 11:20:00,1.33975,1.3399,1.33962,1.33974,143,7,0
2026-05-28 11:25:00,1.33975,1.34009,1.33964,1.3400400000000001,159,7,0
2026-05-28 11:30:00,1.34001,1.34001,1.33954,1.33994,160,7,0
2026-05-28 11:35:00,1.33994,1.34024,1.33987,1.34017,174,7,0
2026-05-28 11:40:00,1.34018,1.3403100000000001,1.34009,1.34027,112,7,0
2026-05-28 11:45:00,1.34027,1.34051,1.3401100000000001,1.3401100000000001,181,7,0
2026-05-28 11:50:00,1.34009,1.34073,1.3400400000000001,1.3407,224,7,0
2026-05-28 11:55:00,1.3406500000000001,1.3410199999999999,1.34054,1.34062,258,7,0
2026-05-28 12:00:00,1.34062,1.3406500000000001,1.34037,1.34057,208,7,0
2026-05-28 12:05:00,1.34056,1.34078,1.3404,1.34043,195,7,0
2026-05-28 12:10:00,1.34044,1.34063,1.34026,1.34063,211,7,0
2026-05-28 12:15:00,1.3406500000000001,1.34086,1.34059,1.3407499999999999,212,7,0
2026-05-28 12:20:00,1.34077,1.34091,1.3405,1.34064,231,7,0
2026-05-28 12:25:00,1.34066,1.34104,1.34062,1.34097,215,7,0
2026-05-28 12:30:00,1.34096,1.34216,1.3409,1.34162,436,7,0
2026-05-28 12:35:00,1.34165,1.34225,1.34148,1.3419699999999999,403,7,0
2026-05-28 12:40:00,1.34196,1.34222,1.34177,1.3419400000000001,358,7,0
2026-05-28 12:45:00,1.3419400000000001,1.34223,1.34178,1.34203,332,7,0
2026-05-28 12:50:00,1.34203,1.34247,1.34195,1.3421699999999999,301,7,0
2026-05-28 12:55:00,1.3422,1.34223,1.34175,1.34203,286,7,0
2026-05-28 13:00:00,1.34207,1.3427799999999999,1.34204,1.3424,393,7,0
2026-05-28 13:05:00,1.3424,1.3425500000000001,1.34193,1.34203,306,7,0
2026-05-28 13:10:00,1.34203,1.34206,1.34193,1.34204,23,7,0
