timestamp,open,high,low,close,volume
1779827040000,76051.12,76051.12,76033.79,76044.52,2.845025
1779827100000,76044.52,76060.0,76044.52,76056.19,1.214447
1779827160000,76056.19,76098.96,76056.19,76098.96,0.7416
1779827220000,76098.96,76140.0,76098.96,76139.99,0.070873
1779827280000,76139.99,76158.22,76139.99,76154.72,0.895349
1779827340000,76154.72,76159.99,76153.07,76159.99,0.028802
1779827400000,76159.99,76179.99,76149.0,76155.76,2.375272
1779827460000,76155.76,76166.09,76145.01,76146.97,1.343674
1779827520000,76146.97,76168.51,76136.18,76136.18,3.498291
1779827580000,76136.18,76136.18,76078.6,76078.6,6.856841
1779827640000,76078.6,76084.24,76030.01,76034.13,2.774424
1779827700000,76034.13,76047.45,76014.32,76014.32,3.229286
1779827760000,76014.32,76016.76,75990.01,76010.18,4.211382
1779827820000,76010.18,76025.59,75984.14,75987.44,5.839849
1779827880000,75987.44,76049.65,75987.44,76049.64,5.377282
1779827940000,76049.64,76060.0,76048.54,76048.54,0.924295
1779828000000,76048.54,76055.04,76044.25,76044.25,0.518447
1779828060000,76044.25,76079.26,76044.25,76079.26,1.009647
1779828120000,76079.26,76093.13,76079.25,76093.12,0.776026
1779828180000,76093.12,76093.13,76070.0,76072.26,1.399797
1779828240000,76072.26,76073.76,76072.26,76073.76,0.021086
1779828300000,76073.76,76090.0,76070.04,76070.05,1.703664
1779828360000,76070.05,76097.3,76070.05,76097.3,0.154173
1779828420000,76097.3,76110.0,76097.3,76097.96,0.934374
1779828480000,76097.96,76107.64,76090.62,76107.64,0.432511
1779828540000,76107.64,76120.0,76096.2,76096.2,0.660442
1779828600000,76096.2,76103.8,76083.74,76083.74,0.778425
1779828660000,76083.74,76098.95,76080.58,76098.95,0.077456
1779828720000,76098.95,76098.95,76071.25,76077.26,0.385543
1779828780000,76077.26,76090.0,76077.26,76089.99,0.087123
1779828840000,76089.99,76090.0,76082.22,76084.09,2.015681
1779828900000,76084.09,76088.54,76072.62,76083.11,1.217413
1779828960000,76083.11,76110.0,76074.93,76109.99,0.085221
1779829020000,76109.99,76119.79,76109.99,76119.78,0.708948
1779829080000,76119.78,76119.78,76093.57,76093.57,0.828025
1779829140000,76093.57,76104.36,76093.57,76104.36,0.028064
1779829200000,76104.36,76107.45,76100.54,76100.54,0.918903
1779829260000,76100.54,76118.25,76100.54,76118.25,0.031666
1779829320000,76118.25,76118.26,76094.77,76094.78,0.214513
